"","High","Low","Close","Rets","ATR","EWM_FAST","EWM_SLOW","MACD","signal","diffMACD","EMA_10","EMA_20","EMA_50","SMA_10","SMA_20","SMA_50","slopeClose","slopeMACD","ADX","RSI","Stoch","BinaryRets","BinaryRets_1","BinaryRets_2","label"
"X2005.03.18",1.925002,1.9134,1.922818,-0.0012305298134675,0.0128002895869443,1.91953546426826,1.91122220704221,0.00831325722605603,0.00879402895685361,-0.00048077173079758,0.0087159168480398,0.00706618033702279,0.00440550067567058,0.00940826778859178,0.00815696915583863,-0.00068475488154188,-0.00787323731424023,-9.77662986078139e-05,20.2215503062847,57.1773913024121,0.811756593690729,0,0,1,0
"X2005.03.21",1.920197,1.895088,1.895986,-0.0139545188364161,0.0138666974735912,1.91591246976545,1.91009359911315,0.0058188706522988,0.00819899729594264,-0.00238012664364384,0.00818918117608689,0.00694738893847765,0.00446092694926384,0.00905374178105156,0.00835942688631529,-0.000436498736076469,-0.00736606677211767,-0.000371036221001846,20.1073711587468,43.4734759593476,0.0357640686606336,0,0,0,0
"X2005.03.22",1.901213,1.881291,1.885583,-0.00548685486074261,0.0142992190826204,1.91124639749384,1.90827799917885,0.0029683983149984,0.0071528774997538,-0.0041844791847554,0.00723994792861625,0.00656843745052724,0.00440239641458676,0.00832962320783852,0.00832058747986464,-0.00022588872198162,-0.0062771175546101,-0.000991430306082427,20.9717266969891,39.5187717602719,0.215440216845696,0,0,0,0
"X2005.03.23",1.888396,1.866507,1.870592,-0.00795032623862221,0.0148413462910046,1.90499187480248,1.90548644368412,-0.000494568881632906,0.00562338822347646,-0.00611795710510936,0.00583367214493459,0.00589577018079771,0.00421035855983305,0.00725163716662787,0.00805252825851597,-9.04133123975503e-05,-0.00371918285159469,-0.00153993576807325,22.556504331517,34.6300092959822,0.186623418155243,0,0,0,0
"X2005.03.24",1.873712,1.867693,1.86839,-0.00117716744217875,0.01421117869879,1.89936081714056,1.90273855896677,-0.00337774182621176,0.00382316221353881,-0.00720090403975057,0.00415886960472616,0.00501257856108252,0.00391278599567443,0.00588226876207103,0.0075948011961087,-3.37254064482373e-06,0.00081759981781979,-0.00171780781826291,24.0280835635787,33.9653441416939,0.11579996677188,0,0,0,1
"X2005.03.25",1.872414,1.868216,1.871713,0.00177853660103082,0.0134959516488764,1.89510730681125,1.90044036941368,-0.0053330626024346,0.00199191725034413,-0.00732497985277873,0.00243306374887875,0.00402727940265232,0.00355020369770937,0.00430603005465959,0.00695860248685961,6.66487197385957e-05,5.00000000000064e-06,-0.00129061241074342,25.3945499933502,35.9628140792064,0.833015721772255,1,0,0,0
"X2005.03.28",1.870487,1.860015,1.866298,-0.00289307174764504,0.0133675265310995,1.89067510576336,1.89791130501267,-0.0072361992493053,0.000146293950414246,-0.00738249319971954,0.000675015931027104,0.00295456715008493,0.0031272075037088,0.0026430643431018,0.00616984278603071,0.000135127271665896,0.00517135390050481,-0.0007603049312582,27.0720541125123,34.1500056343338,0.599980901451491,0,1,0,1
"X2005.03.29",1.876701,1.865602,1.87561,0.00498955686605247,0.0132054889217353,1.88835739718438,1.89625935649321,-0.0079019593088272,-0.00146335670143404,-0.00643860260739316,-0.000884434112582769,0.00192061224923615,0.00269469115811915,0.00101005172757245,0.00530974395733536,0.00020686576936773,0.00446727028273068,-8.22880162679234e-05,27.8226424608725,39.7724200150746,0.901702856113167,1,0,1,1
"X2005.03.30",1.884091,1.874414,1.877405,0.000957021982181792,0.0129534539987542,1.88667241300217,1.89486273749371,-0.00819032449154289,-0.00280875025945581,-0.00538157423208708,-0.00221277781784825,0.000957665892971481,0.00226782779930887,-0.000678923418241961,0.00443296631140783,0.000271080879882071,0.00455516849382453,0.000452503655186437,27.6490217574216,40.8213306130157,0.309083393613722,1,1,0,1
"X2005.03.31",1.891503,1.876384,1.889502,0.0064434685110565,0.013108135855986,1.88710773407876,1.89446564582751,-0.00735791174875255,-0.00371858255731516,-0.00363932919143739,-0.0031482567143763,0.000165706117569192,0.00189034781703196,-0.0022791241915354,0.0036261004485141,0.0003484724236767,0.00573503712280494,0.000937221754617694,26.705602022166,47.4620359561124,0.867649976850325,1,1,1,0
"X2005.04.01",1.89649,1.877405,1.884091,-0.00286371752980418,0.0135350547234156,1.88664362114357,1.89369715354399,-0.00705353240042705,-0.00438557252593754,-0.00266795987448951,-0.0038583068391128,-0.00052184040795426,0.00153960741634729,-0.00381580315418371,0.00279623231720404,0.000416139389057939,0.00770444755486607,0.00122283339713152,25.3430818915549,45.0280573229396,0.350327482315953,0,1,1,0
"X2005.04.04",1.880512,1.871783,1.876313,-0.00412825070551266,0.0134474079574573,1.88505429481379,1.89240943846666,-0.0073551436528736,-0.00497948675132475,-0.00237565690154885,-0.00449409535070567,-0.00117263119318467,0.00119079364892686,-0.00513320458470095,0.00196026859817531,0.000460305821888736,0.0101716491909092,0.00108395015240009,24.5224728755859,41.7163511316106,0.518959789208378,0,0,1,1
"X2005.04.05",1.881609,1.872414,1.879911,0.00191759050861994,0.0131436645319247,1.88426301868859,1.89148362820987,-0.0072206095212819,-0.00542771130531618,-0.00179289821596571,-0.00498982519990135,-0.00174862912919393,0.000860934701075538,-0.00615210536832897,0.00108875891975477,0.000514546009184782,0.0117216631285344,0.000844102231736376,23.6469324774497,43.7763433549603,0.815334420880917,1,0,0,0
"X2005.04.06",1.884517,1.874906,1.879487,-0.000225542592176014,0.0128913313510729,1.88352824658265,1.89059498908321,-0.00706674250056127,-0.0057555175443652,-0.00131122495619607,-0.00536744652729406,-0.0022551161169432,0.000550045399050565,-0.00680932273022181,0.000221157218203027,0.000547001244141123,0.0106527970145046,0.000553126956491011,22.5265583481916,43.5808625806824,0.476641348454888,0,1,0,0
"X2005.04.07",1.885512,1.8686,1.870697,-0.00467680808646181,0.0131785219688534,1.88155420864686,1.88912106396594,-0.00756685531907864,-0.00611778509930789,-0.00144907021977075,-0.00576733903489126,-0.0027609960409561,0.000231735566967067,-0.0072282340795085,-0.000672982658718735,0.000533798465327529,0.00581903431935883,0.00035022111116026,22.0263438340915,39.6299634486078,0.123994796594135,0,0,1,1
"X2005.04.08",1.886401,1.867693,1.886401,0.00839473201699684,0.0135734846853639,1.88229986885503,1.88891957774624,-0.00661970889120411,-0.00621816985768713,-0.000401539033516979,-0.00592231537240269,-0.00312849250288448,-3.69485294318032e-05,-0.00735689870838545,-0.00152543432686293,0.000513562915370125,0.00473726456229716,0.00042920634687001,21.6376841355025,48.5960461463929,1,1,0,0,1
"X2005.04.11",1.893509,1.881892,1.890288,0.00206053749971505,0.0134337357792665,1.88352881210811,1.88902094235763,-0.00549213024952211,-0.00607296193605413,0.00058083168653202,-0.00584409989551531,-0.00335360085970711,-0.000250877224337305,-0.00718249180840713,-0.00226971373265267,0.000501574117934895,0.000304199990616779,0.000565714512418361,20.4782963976735,50.5535618367954,0.7227339244211,1,1,0,1
"X2005.04.12",1.895591,1.883984,1.891217,0.000491459502467327,0.013303254652176,1.88471161024532,1.8891836132941,-0.0044720030487797,-0.00575277015859924,0.00128076710981954,-0.00559462774156338,-0.0034601153539045,-0.00041641157039387,-0.00683949618240238,-0.00291472222741497,0.000499080397802625,0.00150319886778608,0.000721388478696197,19.1806828099997,51.0335091504763,0.623158438873083,1,1,1,1
"X2005.04.13",1.895411,1.887897,1.894298,0.00162910972141225,0.0128897364627349,1.88618643943835,1.8895624567538,-0.00337601731544845,-0.00527741958996909,0.00190140227452063,-0.0051912440277243,-0.00345210601690869,-0.000532474540788168,-0.00635806546479294,-0.00351849444151745,0.000506761723649962,0.0011585994815834,0.000838324916803456,17.9757559071598,52.6741650507403,0.851876497205228,1,1,1,0
"X2005.04.14",1.894298,1.876701,1.879487,-0.00781872757084689,0.0132259695725395,1.88515575644783,1.88881612662389,-0.00366037017605292,-0.00495400970718585,0.00129363953113293,-0.00491290332742041,-0.00347194069873195,-0.000655137114720118,-0.00598831130752298,-0.00413371774952919,0.00050237641799018,0.000584099933573658,0.000471092736879227,17.9367777568626,44.887961192572,0.158322441325223,0,1,1,1
"X2005.04.15",1.894801,1.877511,1.893186,0.00728869100983414,0.0135162574602153,1.88639117853278,1.88913982094804,-0.00274864241526096,-0.00451293624880087,0.00176429383353991,-0.00451940134339142,-0.00340305514792519,-0.000737235361800152,-0.00555782230900637,-0.00468681273159504,0.000524956860359405,0.00120179942140451,0.000237979667040312,17.838244264097,51.9610737424069,0.906593406593411,1,0,1,1
"X2005.04.18",1.905488,1.888788,1.90429,0.00586524514759775,0.0137436676416285,1.88914484337389,1.89026205643337,-0.00111721305948076,-0.00383379161093685,0.00271657855145609,-0.00390082165540766,-0.00318535590140667,-0.000752136447983705,-0.00493402924966708,-0.00503361691718401,0.000610501117368227,-0.00224269623997301,0.000273451437413398,16.5914331862766,56.800742562068,0.928263473053891,1,1,0,1
"X2005.04.19",1.920492,1.900815,1.917215,0.00678730655519897,0.0141674770957979,1.89346332900868,1.89225857077164,0.00120475823703625,-0.00282608164134223,0.00403083987837848,-0.00297253440223604,-0.00276724979298354,-0.000675395479943706,-0.00409149247383527,-0.00512179892108212,0.0007715619327755,-0.000696099887567081,0.00056818136166187,16.7155751774964,61.6445336280267,0.833460385221316,1,1,1,1
"X2005.04.20",1.921599,1.910293,1.918392,0.000613911324499446,0.0139630858746695,1.89729850916119,1.89419438034411,0.00310412881707656,-0.00164003954965847,0.00474416836673503,-0.00186768654417921,-0.00220807087773972,-0.000527178840844873,-0.00307440534207148,-0.00494186403614665,0.000983417763276635,-0.00443497092267215,0.000916760114774116,16.9131758557684,62.0617078751815,0.716345303378741,1,1,1,0
"X2005.04.21",1.921193,1.906796,1.909016,-0.00488742655307156,0.0139940797407645,1.89910120005947,1.8952922780964,0.00380892196306726,-0.000550247247113327,0.00435916921018059,-0.000835575906498031,-0.00163502394052001,-0.000357135672064005,-0.0019368276138569,-0.0045825308466827,0.00120345617448662,-0.00608912474249767,0.000721733931538965,16.7056944653258,56.7651041537292,0.154198791414886,0,1,1,1
"X2005.04.22",1.916994,1.906614,1.913985,0.00260291165710502,0.0137359311878528,1.90139101543493,1.89667692416333,0.00471409127160061,0.00050262045662946,0.00421147081497115,0.000173454489519903,-0.00103034630127042,-0.000158264027214412,-0.000803447597576423,-0.00408017315298094,0.0014324825516513,-0.00168089841691725,0.000331811373705877,16.4921775950755,58.7732221716307,0.710115606936414,1,0,1,0
"X2005.04.25",1.916994,1.908615,1.911607,-0.00124243397936765,0.0133532932458633,1.90296270536802,1.89778285570679,0.00517984966123097,0.00143806629754976,0.00374178336368121,0.00108370815710373,-0.000438899066746481,5.10737644893284e-05,0.000263750393498885,-0.00345937070745412,0.00163456005453928,-0.00178209811342478,-0.000111081057658966,16.2939119298431,57.3992171438961,0.35708318415086,0,1,0,0
"X2005.04.26",1.91329,1.902696,1.905706,-0.003086931571186,0.0131562008711588,1.90338475069602,1.89836975528407,0.00501499541195294,0.0021534521204304,0.00286154329152254,0.00179848765798541,8.05194550344157e-05,0.000245737358507509,0.00121245023957215,-0.00281352297141512,0.00179085279834566,0.00442047120693899,-0.000438263571632614,15.3943104522483,54.024056418239,0.28412308854068,0,0,1,0
"X2005.04.27",1.909016,1.899804,1.903493,-0.00116124942672154,0.0128744722375046,1.90340140443509,1.89874925489265,0.0046521495424392,0.00265319160483216,0.00199895793760704,0.00231733527334064,0.000515912796692014,0.000418537836308752,0.00201526692536091,-0.00217139926971601,0.00192368144037805,0.00509905580709426,-0.000607034932297172,14.3585773176577,52.7708487275199,0.400455927051678,0,0,0,1
"X2005.04.28",1.910183,1.902117,1.907814,0.00227003724205962,0.0125310099348257,1.90408026529123,1.8994207174932,0.00465954779803468,0.00305446284347266,0.00160508495456202,0.00274319209601229,0.000910544701581792,0.000584851952454867,0.00284725872276967,-0.00157052629237665,0.00202624563068403,0.00131569924081263,-0.000695559602517909,13.405212529674,54.9674437593009,0.706298041160415,1,0,0,1
"X2005.04.29",1.916002,1.905887,1.90949,0.00087849234778653,0.0123584377966238,1.9049125321695,1.90016659027148,0.00474594189802513,0.00339275865438316,0.00135318324364197,0.00310732842365098,0.00127582062505259,0.000748031950320367,0.00359671715409828,-0.000980552577454041,0.0021074060005171,-0.000766399849946957,-0.000603365784485396,13.1709956451816,55.8256360175561,0.356203657933746,1,1,0,0
"X2005.05.02",1.906614,1.893186,1.894801,-0.00769262996925878,0.0126402636682935,1.90335691183573,1.89976913914026,0.00358777269547605,0.00343176146260174,0.000156011232874319,0.00319468192761918,0.00149600653652149,0.000859394332483335,0.00406721572959396,-0.000433406760036559,0.0021437671335713,-0.00520895288765222,-0.000605683807060525,12.9065148549513,47.3150378737696,0.120271075364903,0,1,1,0
"X2005.05.03",1.895483,1.889288,1.893688,-0.0005873967767591,0.0121798876919869,1.90186938693793,1.89931868438913,0.00255070254880119,0.00325554967984163,-0.00070484713104044,0.00307759476783409,0.00159645377578622,0.000925720144887957,0.00420181016077046,5.51588434675954e-05,0.0021198774556671,-0.00473146469229845,-0.000685668278444658,13.020084600973,46.7336794139809,0.710250201775625,0,0,1,1
"X2005.05.04",1.903203,1.893007,1.902117,0.00445110282158414,0.0120381814282735,1.90190748125517,1.89952596702697,0.00238151422820021,0.00308074258951334,-0.000699228361313134,0.00295103466971884,0.00167122143792089,0.000982810108939418,0.00412954870188282,0.00052757167990567,0.00207017542932429,-0.00123629937013121,-0.000666665601878295,12.2593434111456,51.5853080454925,0.893487642212639,1,0,0,1
"X2005.05.05",1.907414,1.899985,1.902515,0.000209240546191374,0.0117089541833968,1.90200094567745,1.89974737687682,0.00225356880062777,0.00291530783173623,-0.000661739031108459,0.00282422269352046,0.00172668309151202,0.00103264378312327,0.00397401338563888,0.00101859288589099,0.00199971081689818,0.00250959473145583,-0.000488508375509544,11.6426996801488,51.8085094445761,0.340557275541789,1,1,0,0
"X2005.05.06",1.902696,1.890288,1.891611,-0.00573136085655042,0.0117588860274399,1.90040249249631,1.89914468229336,0.00125781020294968,0.00258380830597892,-0.00132599810302924,0.00253942042250759,0.00168202853069656,0.00104147383880274,0.00362838527877378,0.00141246884059868,0.00187704878930623,-0.00096669969887036,-0.000292091048880718,11.4908477019518,45.6052237332152,0.1066247582205,0,1,1,0
"X2005.05.09",1.891217,1.881114,1.884801,-0.00360010594144355,0.0116687513111942,1.89800226288149,1.89808218730866,-7.99244271734167e-05,0.00205106175934845,-0.00213098618652187,0.00206317590438377,0.00151422348708989,0.000997497436215442,0.00310240786993334,0.00168307913171611,0.0017046704054173,-0.00240489536373456,-0.000347904771231361,12.0894387802282,42.2062818849878,0.364941106602,0,0,1,1
"X2005.05.10",1.88569,1.876912,1.885903,0.000584677109148477,0.0114622690746803,1.8961408378228,1.8971800252858,-0.00103918746300025,0.00143301191487871,-0.00247219937787896,0.00149910983758668,0.00127104149184321,0.000917627440167768,0.00249698958243803,0.00185471991100509,0.0014978863108557,-0.00213599675151184,-0.000501518876806961,12.9510823865619,42.9472927350867,1.02426520847574,1,0,0,0
"X2005.05.11",1.889502,1.870487,1.873501,-0.00657616006761749,0.0120017498550603,1.89265778585006,1.89542602341278,-0.00276823756271627,0.000592762019359717,-0.00336099958207599,0.000723228492077051,0.000886348248551835,0.000773083714564472,0.00175495087192248,0.0018851088986417,0.00125561699106122,0.00104929961489658,-0.000654472144234284,14.1892899497714,37.1710713950161,0.158506442282412,0,1,0,0
"X2005.05.12",1.873712,1.861088,1.863516,-0.00532959416621615,0.0120461962939846,1.88817443418082,1.89306231797479,-0.00488788379397276,-0.000503367143306778,-0.00438451665066598,-0.000296973741750187,0.000336421387359016,0.000551084988739483,0.000800207712721734,0.0018237332177457,0.000982271204999328,0.00533784930295798,-0.000734704916886954,15.9017549152882,33.2891097445148,0.192332065906201,0,0,1,0
"X2005.05.13",1.865985,1.849215,1.849694,-0.0074171619669485,0.0123836108444142,1.88225436738377,1.88984984997666,-0.00759548259288922,-0.00192179023322327,-0.00567369235966596,-0.00162397535104819,-0.000418998039331292,0.000231611750244239,-0.000433934736369701,0.00158139120886429,0.000639484948626059,0.00515045445717079,-0.000899772719091491,18.0804204496802,28.8045951655151,0.0285629099582527,0,0,0,0
"X2005.05.16",1.849386,1.834088,1.839013,-0.00577446864184019,0.0126137814983847,1.87560184932473,1.8860841573858,-0.0104823080610672,-0.00363389379879205,-0.00684841426227515,-0.00323458129832438,-0.00137740851759186,-0.000188541967846405,-0.00184094281202403,0.00111313645878497,0.000242556172850694,0.00789903570974027,-0.00110651180304533,20.6951872316732,25.9008831497798,0.321937508171006,0,0,0,0
"X2005.05.17",1.842503,1.83261,1.833987,-0.00273298774940687,0.0124194399627857,1.86919956481323,1.88222510869055,-0.0130255438773199,-0.00551222381449763,-0.00751332006282229,-0.0050147563126872,-0.00248675474232786,-0.000691953807433602,-0.00339856745463614,0.000401621353067161,-0.00022214638563828,0.00656840553604678,-0.00107685344106545,23.1749811544565,24.6420619078707,0.139189325785906,0,0,0,1
"X2005.05.18",1.841383,1.829793,1.839588,0.003054002018553,0.0123601942511582,1.86464393945735,1.8790668043431,-0.0144228648857536,-0.00729435202874882,-0.00712851285700479,-0.00672532150779019,-0.00362352713693984,-0.00123042090854419,-0.00507900536603152,-0.000474728332074348,-0.000716309513962825,0.00718177652376834,-0.000732761880433652,25.5789336600038,28.7952918169754,0.845125107851597,1,0,0,0
